,open,high,low,close,volume,open_interest,symbol
2024-05-21,575.082,582.618,572.527,573.593,417337.0,424319.0,AU
2024-05-22,576.982,579.19,573.368,574.79,281287.0,421510.0,AU
2024-05-23,574.045,574.351,558.582,561.476,434485.0,406652.0,AU
2024-05-24,561.335,562.742,552.413,556.457,353065.0,403462.0,AU
2024-05-27,556.537,559.651,555.458,557.668,223738.0,399883.0,AU
2024-05-28,559.272,562.316,557.682,557.826,237754.0,396419.0,AU
2024-05-29,560.426,564.0,559.183,561.555,272486.0,396785.0,AU
2024-05-30,558.14,560.456,553.486,556.162,253029.0,394414.0,AU
2024-05-31,557.409,559.902,556.306,558.781,205710.0,391601.0,AU
2024-06-03,561.139,562.591,550.419,553.202,319714.0,387983.0,AU
2024-06-04,555.533,559.347,554.216,557.997,208399.0,385816.0,AU
2024-06-05,555.509,557.258,551.252,555.323,238810.0,385988.0,AU
2024-06-06,557.656,566.052,555.914,563.849,284636.0,401316.0,AU
2024-06-07,561.737,567.352,560.294,563.961,280157.0,401327.0,AU
2024-06-11,549.523,550.5,545.758,546.648,180956.0,387476.0,AU
2024-06-12,549.939,550.683,547.481,549.984,170008.0,385870.0,AU
2024-06-13,554.639,555.649,547.855,550.323,249890.0,385847.0,AU
2024-06-14,551.565,551.844,545.431,550.231,216615.0,384536.0,AU
2024-06-17,554.121,555.218,550.827,551.336,219678.0,385504.0,AU
2024-06-18,551.725,553.554,550.234,552.085,171275.0,384342.0,AU
2024-06-19,550.927,554.869,550.756,554.337,169260.0,390440.0,AU
2024-06-20,554.184,559.466,553.355,559.118,178194.0,395944.0,AU
2024-06-21,558.144,563.85,557.757,561.615,227674.0,405171.0,AU
2024-06-24,562.352,563.619,552.582,553.314,273569.0,397217.0,AU
2024-06-25,554.049,556.417,553.521,554.375,160622.0,391014.0,AU
2024-06-26,554.185,554.992,548.651,550.72,287477.0,360803.0,AU
2024-06-27,550.537,550.693,546.333,547.88,222547.0,359264.0,AU
2024-06-28,552.689,554.209,551.372,553.93,185832.0,353855.0,AU
2024-07-01,555.829,556.545,551.984,554.031,174208.0,351440.0,AU
2024-07-02,555.075,555.757,552.87,555.126,149461.0,352058.0,AU
2024-07-03,554.752,558.86,553.658,558.426,194814.0,354966.0,AU
2024-07-04,560.607,563.064,559.52,561.106,199479.0,359845.0,AU
2024-07-05,561.397,562.905,560.482,562.487,129637.0,365963.0,AU
2024-07-08,564.024,568.328,563.417,563.626,244929.0,373384.0,AU
2024-07-09,562.918,564.686,558.351,561.562,192851.0,375271.0,AU
2024-07-10,560.924,564.229,558.854,564.103,228881.0,381966.0,AU
2024-07-11,565.324,567.192,563.832,566.116,215617.0,391869.0,AU
2024-07-12,570.886,573.288,567.549,569.29,354362.0,393205.0,AU
2024-07-15,567.721,572.226,567.17,569.215,226247.0,397374.0,AU
2024-07-16,571.285,575.792,570.443,575.731,299547.0,416217.0,AU
2024-07-17,575.521,586.654,575.205,582.375,448798.0,418424.0,AU
2024-07-18,583.007,585.055,576.528,582.315,400671.0,411568.0,AU
2024-07-19,580.806,581.5,564.778,566.976,450375.0,390517.0,AU
2024-07-22,563.32,568.448,560.895,566.583,354773.0,384863.0,AU
2024-07-23,565.063,568.149,562.542,563.875,305997.0,375625.0,AU
2024-07-24,566.641,571.224,565.425,571.015,280650.0,389246.0,AU
2024-07-25,571.894,572.805,555.427,556.81,517183.0,375858.0,AU
2024-07-26,556.099,560.526,552.232,558.685,375768.0,376210.0,AU
2024-07-29,560.617,565.882,559.168,562.649,302272.0,374014.0,AU
2024-07-30,563.26,563.928,556.963,563.516,324840.0,376093.0,AU
2024-07-31,562.572,569.952,561.051,567.918,362586.0,381383.0,AU
2024-08-01,568.047,575.073,567.099,572.536,311521.0,388792.0,AU
2024-08-02,573.985,575.891,569.855,575.544,340082.0,396223.0,AU
2024-08-05,575.94,576.807,556.404,561.498,665928.0,391180.0,AU
2024-08-06,548.396,560.487,547.006,555.622,538820.0,392567.0,AU
2024-08-07,554.181,558.756,553.365,557.722,387387.0,393124.0,AU
2024-08-08,559.51,559.81,554.604,557.625,262002.0,394388.0,AU
2024-08-09,560.541,564.774,558.957,562.306,294151.0,390144.0,AU
2024-08-12,563.858,567.11,561.592,566.949,241319.0,387977.0,AU
2024-08-13,568.466,574.473,567.661,571.073,283745.0,395288.0,AU
2024-08-14,571.268,572.082,566.714,569.932,243900.0,393630.0,AU
2024-08-15,569.798,569.957,563.164,568.668,276896.0,392591.0,AU
2024-08-16,566.935,571.409,564.821,569.501,268312.0,390738.0,AU
2024-08-19,576.009,578.17,572.226,575.582,403631.0,405301.0,AU
2024-08-20,573.45,576.999,572.514,576.156,265564.0,413750.0,AU
2024-08-21,580.058,580.739,573.741,578.101,319121.0,418430.0,AU
2024-08-22,577.135,578.583,573.983,576.432,260586.0,416926.0,AU
2024-08-23,575.898,575.956,569.76,574.532,279898.0,412758.0,AU
2024-08-26,576.166,578.38,574.354,578.143,308383.0,419017.0,AU
2024-08-27,579.305,580.072,575.902,577.988,266099.0,401423.0,AU
2024-08-28,577.611,579.87,576.14,577.303,256870.0,397350.0,AU
2024-08-29,575.874,579.237,575.049,577.181,253611.0,395830.0,AU
2024-08-30,575.554,579.11,575.025,576.191,299200.0,391759.0,AU
2024-09-02,576.622,576.626,571.281,572.9,311402.0,387304.0,AU
2024-09-03,574.451,574.942,572.197,574.209,163254.0,384092.0,AU
2024-09-04,573.704,574.385,569.273,570.274,294396.0,376703.0,AU
2024-09-05,571.039,574.583,569.836,574.183,275741.0,370649.0,AU
2024-09-06,576.193,576.514,573.606,575.974,223641.0,371474.0,AU
2024-09-09,576.636,576.858,569.484,571.474,406939.0,366872.0,AU
2024-09-10,574.219,575.897,572.501,575.586,212565.0,371194.0,AU
2024-09-11,577.106,578.879,574.223,578.412,260053.0,376425.0,AU
2024-09-12,575.373,578.096,574.389,577.534,242093.0,372516.0,AU
2024-09-13,580.157,587.459,578.441,585.966,359250.0,389264.0,AU
2024-09-18,587.188,588.109,584.977,585.345,101520.0,384707.0,AU
2024-09-19,586.093,589.756,581.921,584.498,293268.0,384671.0,AU
2024-09-20,585.522,591.591,585.183,591.174,281005.0,401117.0,AU
2024-09-23,593.347,597.058,590.364,595.835,351577.0,406922.0,AU
2024-09-24,596.274,598.191,593.89,595.04,337381.0,403503.0,AU
2024-09-25,595.291,602.829,594.793,599.377,326906.0,398559.0,AU
