,open,high,low,close,volume,open_interest,symbol
2022-06-08,4693.086,4788.334,4680.415,4777.408,1839440.0,2528319.0,RB
2022-06-09,4778.102,4809.367,4740.921,4772.536,1559958.0,2535973.0,RB
2022-06-10,4759.367,4814.954,4724.714,4776.372,1823518.0,2587801.0,RB
2022-06-13,4776.33,4776.404,4647.107,4678.174,1938746.0,2538296.0,RB
2022-06-14,4666.682,4712.311,4598.409,4608.509,1922409.0,2523356.0,RB
2022-06-15,4602.466,4628.865,4535.572,4541.536,2160166.0,2511252.0,RB
2022-06-16,4548.975,4591.515,4485.169,4496.288,1893231.0,2532796.0,RB
2022-06-17,4479.854,4480.02,4345.948,4347.609,2784465.0,2581789.0,RB
2022-06-20,4336.448,4358.036,4067.508,4142.682,3753198.0,2669538.0,RB
2022-06-21,4135.29,4249.147,4095.34,4216.549,2785779.0,2648168.0,RB
2022-06-22,4222.218,4251.115,4086.708,4120.896,2460172.0,2676134.0,RB
2022-06-23,4136.845,4244.393,4110.602,4228.65,2654097.0,2685867.0,RB
2022-06-24,4251.243,4266.201,4177.004,4182.798,2274411.0,2691898.0,RB
2022-06-27,4187.403,4291.509,4146.11,4265.641,2197821.0,2674536.0,RB
2022-06-28,4270.394,4335.845,4241.28,4334.734,1923050.0,2720392.0,RB
2022-06-29,4337.0,4403.301,4325.23,4346.283,2170271.0,2728699.0,RB
2022-06-30,4371.737,4392.358,4311.156,4360.369,2314734.0,2776424.0,RB
2022-07-01,4332.989,4356.333,4245.316,4251.412,2631466.0,2771599.0,RB
2022-07-04,4259.202,4300.788,4141.039,4157.811,2256164.0,2783669.0,RB
2022-07-05,4168.024,4241.861,4105.878,4222.998,2208208.0,2801550.0,RB
2022-07-06,4187.681,4227.097,4110.037,4225.043,2778105.0,2775018.0,RB
2022-07-07,4225.519,4250.072,4165.368,4191.26,2615321.0,2830706.0,RB
2022-07-08,4216.341,4258.459,4150.605,4178.537,2209617.0,2853551.0,RB
2022-07-11,4176.916,4225.668,3960.668,4033.749,3362917.0,2863376.0,RB
2022-07-12,4035.442,4053.116,3880.921,3897.05,2797641.0,2926408.0,RB
2022-07-13,3885.103,3922.977,3833.909,3890.367,2769636.0,2916443.0,RB
2022-07-14,3857.374,3896.158,3790.676,3807.229,3080737.0,2867790.0,RB
2022-07-15,3769.052,3770.049,3567.163,3568.755,3937615.0,2940599.0,RB
2022-07-18,3588.871,3763.88,3587.423,3749.458,3306971.0,2842149.0,RB
2022-07-19,3761.994,3840.641,3719.506,3746.144,3078121.0,2855827.0,RB
2022-07-20,3736.421,3843.316,3684.831,3799.575,2984968.0,2851609.0,RB
2022-07-21,3794.115,3824.655,3742.101,3794.93,2894032.0,2881206.0,RB
2022-07-22,3764.975,3834.05,3724.663,3818.225,2363563.0,2890687.0,RB
2022-07-25,3825.892,3859.037,3803.002,3815.963,2132214.0,2891208.0,RB
2022-07-26,3819.409,3865.702,3757.434,3849.081,2588170.0,2944784.0,RB
2022-07-27,3853.506,3890.18,3790.501,3873.579,2564338.0,3033204.0,RB
2022-07-28,3869.371,4021.694,3838.916,4012.934,2670454.0,2986367.0,RB
2022-07-29,3988.663,4011.619,3940.44,3957.728,2254904.0,2995125.0,RB
2022-08-01,3959.25,4085.79,3958.905,4042.319,2929321.0,3015094.0,RB
2022-08-02,4025.369,4055.835,3961.459,4041.544,2607428.0,3018583.0,RB
2022-08-03,4032.17,4079.226,3971.69,4008.29,2783305.0,3001430.0,RB
2022-08-04,4018.994,4027.547,3906.709,3910.809,2751503.0,3015248.0,RB
2022-08-05,3907.94,4013.525,3890.547,3970.182,2437935.0,3045491.0,RB
2022-08-08,3969.345,4087.167,3952.332,4074.966,2443299.0,3045332.0,RB
2022-08-09,4069.794,4099.336,4017.002,4028.812,2114881.0,3048775.0,RB
